startup_id,name,category,description,founded_date,funding_stage,funding_amount,team_size,location,status,website,success_score
STARTUP_0088,Comprehensive FinTech Tech,FinTech,"Our fintech platform enables individuals to innovate faster through computer vision. Key features include offers free trial and automates repetitive tasks. Our focus areas include insurance tech, credit scoring, mobile wallet.",2023-10-22 19:34:18.282854,Series C,5000000,89,Singapore,Active,www.fintech87.com,0.28209749061568656
STARTUP_0089,Revolutionary Sustainable AI,Sustainable Tech,"Our sustainable tech platform enables students to streamline processes through artificial intelligence. Key features include provides detailed analytics and saves 10+ hours per week. Our focus areas include recycling platform, environmental monitoring, green technology.",2023-12-06 19:34:18.282854,Seed,5000000,82,San Francisco,Active,www.sustainabletech88.com,0.05502236332332575
STARTUP_0090,Powerful Cybersecurity Platform,Cybersecurity,"Revolutionary cybersecurity solution that streamline processes for financial institutions. Using blockchain, we ensures data security while includes mobile apps. Our focus areas include zero trust, fraud prevention, compliance management.",2025-05-28 19:34:18.282854,Pre-seed,0,20,London,Failed,www.cybersecurity89.com,0.49771530922633084
STARTUP_0091,Innovative E-commerce Tech,E-commerce,"Our e-commerce platform enables creators to make better decisions through natural language processing. Key features include provides API access and scales with your business. Our focus areas include dropshipping platform, customer reviews, inventory management.",2025-03-03 19:34:18.282854,Pre-seed,100000,56,New York,Active,www.e-commerce90.com,0.2314288231229386
STARTUP_0092,User-Friendly Sustainable Systems,Sustainable Tech,"Next-generation sustainable tech company helping professionals optimize operations. Our cloud computing-powered platform provides personalized experiences and offers free trial. Our focus areas include renewable energy, clean energy, circular economy.",2024-07-30 19:34:18.282854,Seed,10000000,18,Singapore,Active,www.sustainabletech91.com,0.1679065941554107
STARTUP_0093,Comprehensive Healthcare Tech,Healthcare AI,"We are building a automated healthcare ai solution that helps educators to make better decisions using blockchain. Our platform saves 10+ hours per week and offers custom solutions. Our focus areas include fitness tracking, telemedicine, chronic disease.",2025-04-20 19:34:18.282854,Series A,0,51,San Francisco,Acquired,www.healthcareai92.com,0.3117813887990167
STARTUP_0094,Innovative Cybersecurity Systems,Cybersecurity,"We are building a integrated cybersecurity solution that helps students to track and analyze using computer vision. Our platform scales with your business and offers custom solutions. Our focus areas include zero trust, incident response, network security.",2024-07-18 19:34:18.282854,Pre-seed,500000,3,Tokyo,Active,www.cybersecurity93.com,0.07342580910362954
STARTUP_0095,Seamless FinTech Systems,FinTech,"Our fintech platform enables healthcare providers to achieve goals through machine learning. Key features include offers custom solutions and improves accuracy by 95%. Our focus areas include insurance tech, financial planning, mobile wallet.",2023-12-15 19:34:18.282854,Series B,10000000,40,Tokyo,Active,www.fintech94.com,0.35797182895167423
STARTUP_0096,Comprehensive Sustainable Solutions,Sustainable Tech,"We are building a scalable sustainable tech solution that helps creators to increase productivity using predictive analytics. Our platform automates repetitive tasks and ensures compliance. Our focus areas include sustainable materials, clean energy, eco-friendly.",2024-05-24 19:34:18.282854,Pre-seed,50000,33,Berlin,Active,www.sustainabletech95.com,0.5006741240171694
STARTUP_0097,Efficient IoT Solutions,IoT & Smart Home,"We are building a revolutionary iot & smart home solution that helps organizations to manage resources using natural language processing. Our platform enables data-driven decisions and offers free trial. Our focus areas include home monitoring, smart lighting, smart locks.",2025-07-15 19:34:18.282854,Series C,100000,81,Tokyo,Active,www.iot&smarthome96.com,0.31248734281748825
STARTUP_0098,Automated IoT Tech,IoT & Smart Home,"Revolutionary iot & smart home solution that enhance customer experience for creators. Using augmented reality, we delivers real-time insights while offers free trial. Our focus areas include smart devices, voice control, temperature control.",2023-12-10 19:34:18.282854,Series A,500000,58,San Francisco,Active,www.iot&smarthome97.com,0.16926853160997937
STARTUP_0099,Comprehensive Remote AI,Remote Work,"We are building a user-friendly remote work solution that helps communities to achieve goals using machine learning. Our platform scales with your business and offers free trial. Our focus areas include digital workspace, time tracking, remote hiring.",2025-05-12 19:34:18.282854,Series C,10000000,95,San Francisco,Acquired,www.remotework98.com,0.43423440241329886
STARTUP_0100,Modern Travel Platform,Travel Tech,"Our travel tech platform enables financial institutions to connect and collaborate through blockchain. Key features include provides API access and reduces operational costs by 40%. Our focus areas include accommodation platform, flight comparison, destination discovery.",2025-02-23 19:34:18.282854,Seed,0,32,Remote,Acquired,www.traveltech99.com,0.2165877417776886
STARTUP_0101,Scalable Food Solutions,Food Delivery,"Our food delivery platform enables professionals to make better decisions through computer vision. Key features include offers free trial and ensures data security. Our focus areas include meal delivery, contactless ordering, dark kitchen.",2023-12-02 19:34:18.282854,Series A,0,72,Bangalore,Active,www.fooddelivery100.com,0.12923728578563093
STARTUP_0102,Next-Generation Healthcare Solutions,Healthcare AI,"Our healthcare ai platform enables developers to manage resources through blockchain. Key features include includes mobile apps and ensures data security. Our focus areas include elderly care, chronic disease, drug discovery.",2024-02-05 19:34:18.282854,Series C,5000000,11,Singapore,Failed,www.healthcareai101.com,0.3533250000779517
STARTUP_0103,Intelligent Healthcare Hub,Healthcare AI,"A user-friendly startup focused on healthcare ai for educators. We leverage quantum computing to achieve goals and provide automates repetitive tasks. Our focus areas include elderly care, chronic disease, drug discovery.",2025-02-27 19:34:18.282854,Series A,0,47,Singapore,Active,www.healthcareai102.com,0.053425205667408625
STARTUP_0104,Advanced E-commerce Hub,E-commerce,"Revolutionary e-commerce solution that reduce costs for individuals. Using blockchain, we increases efficiency by 3x while includes mobile apps. Our focus areas include product recommendations, personalized shopping, order fulfillment.",2025-03-18 19:34:18.282854,Pre-seed,5000000,44,London,Failed,www.e-commerce103.com,0.08247267632328488
STARTUP_0105,Intelligent Cybersecurity Solutions,Cybersecurity,"A revolutionary startup focused on cybersecurity for communities. We leverage augmented reality to scale operations and provide scales with your business. Our focus areas include zero trust, vulnerability assessment, data protection.",2024-11-19 19:34:18.282854,Series A,5000000,93,Berlin,Acquired,www.cybersecurity104.com,0.3371605055585508
STARTUP_0106,Efficient Social AI,Social Media,"Revolutionary social media solution that improve efficiency for consumers. Using big data analytics, we enables data-driven decisions while ensures compliance. Our focus areas include content sharing, content moderation, social commerce.",2024-12-20 19:34:18.282854,Series B,10000000,37,Bangalore,Failed,www.socialmedia105.com,0.41401770728733817
STARTUP_0107,Scalable Remote Cloud,Remote Work,"A integrated startup focused on remote work for individuals. We leverage deep learning to innovate faster and provide saves 10+ hours per week. Our focus areas include collaboration tools, task automation, remote hiring.",2024-10-10 19:34:18.282854,Series C,0,92,New York,Active,www.remotework106.com,0.24480811107049297
STARTUP_0108,Cutting-Edge IoT Solutions,IoT & Smart Home,"Our iot & smart home platform enables consumers to reduce costs through virtual reality. Key features include integrates with existing systems and provides personalized experiences. Our focus areas include security system, smart lighting, voice control.",2023-10-23 19:34:18.282854,Series B,0,51,Tokyo,Active,www.iot&smarthome107.com,0.2664372527807705
STARTUP_0109,Intelligent Cybersecurity Tech,Cybersecurity,"Our cybersecurity platform enables businesses to streamline processes through 5G technology. Key features include supports multiple languages and increases efficiency by 3x. Our focus areas include security monitoring, zero trust, data protection.",2024-07-15 19:34:18.282854,Series B,5000000,18,Remote,Acquired,www.cybersecurity108.com,0.07353979662189748
STARTUP_0110,Efficient Real Labs,Real Estate Tech,"We are building a innovative real estate tech solution that helps professionals to improve efficiency using virtual reality. Our platform saves 10+ hours per week and includes training resources. Our focus areas include facility management, property analytics, mortgage platform.",2024-12-02 19:34:18.282854,Pre-seed,10000000,37,Berlin,Active,www.realestatetech109.com,0.4056958903447945
